pecha_id,batch,ann_id,raw_start,raw_end,start,end,action,n_merged,dropped,reason
I74772DFF,new,2da4a02959fc4a838ded50b255fcc182,2194,2212,2194,2212,keep,1,False,
I74772DFF,new,0c2412e0ae714b1da9c64718d7ddfb47,6110,6269,6110,6269,keep,1,False,
I74772DFF,new,6a3ad2fcc97a40b1866c0df8b8e4d884,40581,40766,40581,40766,keep,1,False,
I74772DFF,new,d1b5431395014da08848f884ddc9ff0e,70215,70420,70215,70420,keep,1,False,
I74772DFF,new,c69ca92d7bfb43f3b308892dc75edd61,103217,103327,103217,103327,keep,1,False,
I74772DFF,new,ef8720ecbf964f3190655a160961853f,188045,188063,188045,188064,end+1,1,False,
I750EAEE8,new,828de0c2b77047e684d0e3bebf820100,73,151,73,151,keep,1,False,
I786395B4,new,c7a47f1cb998451abca3f47923001865,175,304,175,304,keep,1,False,
I78C84F85,new,4b73a7d07ae84a79bdd731c19b281acd,279,289,279,289,keep,1,False,
I78C84F85,new,b51fd3de59c4450ca3085bf3cd46c087,747,765,747,765,keep,1,False,
I78C84F85,new,8e4559038dc9423ab8ef74cb0cf8942c,2669,2749,2669,2749,keep,1,False,
I78C84F85,new,7396b1cf15b045c98c5eb4a18fa8955e,17814,17845,17814,17845,keep,1,False,
I78C84F85,new,84d6b9606b8b47de8e758d1d329e7487,19661,19748,19661,19748,keep,1,False,
I78C84F85,new,8e066f05e248478d9da3d617d6c8c0c4,28014,28108,28014,28108,keep,1,False,
I78C84F85,new,a0ad0cfadf104721a65dff1de3a6b569,31046,31076,31046,31076,keep,1,False,
I78C84F85,new,3681255a3cc447d1b64974c12980e691,31644,31668,31644,31668,keep,1,False,
I78C84F85,new,928050e3e73c4ae1bd1ea7185fa383da,32666,32682,32666,32682,keep,1,False,
I78C84F85,new,5adac0f2f45d4fc08bb3b90eb02cae50,34785,34811,34785,34811,keep,1,False,
I78C84F85,new,61fd9778b6974bd38528a19eacb62139,37149,37242,37149,37242,keep,1,False,
I78C84F85,new,799291dbb74048d282e895f5fa4bafe0,37592,37638,37592,37638,keep,1,False,
I78C84F85,new,6be319268eab475689204856333d1566,48173,48197,48173,48197,keep,1,False,
I78C84F85,new,dd8d976067f045a49ef710a3a7b9dd89,49535,49582,49535,49582,keep,1,False,
I78C84F85,new,cecf760630b24c00b8574f94f5893c49,50583,50602,50583,50602,keep,1,False,
I78C84F85,new,d367dccaf7c94019bf1766235eadaa68,55370,55434,55370,55434,keep,1,False,
I78C84F85,new,5992d1b87d174721a41e5b1f9d034bac,58550,58613,58550,58613,keep,1,False,
I78C84F85,new,1f967ae109da422c83723a58e3498fc8,65767,65827,65767,65827,keep,1,False,
I78C84F85,new,b54b2d0017544744a3a0f2d2e7fa48c3,66495,66566,66495,66566,keep,1,False,
I78C84F85,new,987f765101bb437b8daa70e035d76546,69289,69343,69289,69343,keep,1,False,
I78C84F85,new,cbb0929aabef4db69c1b3f7af3d6623c,72539,72592,72539,72592,keep,1,False,
I78C84F85,new,30ccec95e32e4e7d823f3e0d3fd5aaf7,75574,75675,75574,75675,keep,1,False,
I78C84F85,new,95f06d80380841b8a8fced4115aa69ed,84596,84663,84596,84663,keep,1,False,
I7989272E,new,bd3bead1f2fc4ad6a78d73fbfc0b8dbd,42921,42982,42921,42982,keep,1,False,
I7989272E,new,fa3f16980d5841d9935f06acfec424e4,50462,50522,50462,50522,keep,1,False,
I7989272E,new,1182edc47d0444dca0cc0d259f3617b9,56074,56138,56074,56138,keep,1,False,
I7989272E,new,57d4380ad18e4c5e88dc41b313f1f039,89002,89078,89002,89078,keep,1,False,
I79F57A79,new,5f3da028b0714eca929f89320f1e4f71,135,216,135,216,keep,1,False,
I7A79CC95,new,da0bc587e46b49bcbc49931d9d7f74e2,262,267,262,268,end+1,1,False,
I7A79CC95,new,e7054232cfb84574bffac7839960e3a0,2300,2337,2300,2337,keep,1,False,
I7A79CC95,new,c1ccf5d8a9614fb4a867cb28a2f790f4,25382,25455,25382,25455,keep,1,False,
I7A79CC95,new,07033ea03a444c8fbdccb16058031d00,26591,26706,26591,26706,keep,1,False,
I7A79CC95,new,08c5c8ad66184cdb9447661d723c3604,39560,39638,39560,39638,keep,1,False,
I7A79CC95,new,7a90b85fbf6a4319800edd5d477e97aa,82921,83002,82921,83002,keep,1,False,
I7A79CC95,new,6030bd1317764f8fb045ce432ffd597f,84031,84150,84031,84150,keep,1,False,
I7A79CC95,new,a781e77da8a74c62a2b7921950a54ca4,85384,85460,85384,85460,keep,1,False,
I7A79CC95,new,822a80e00f39429b9908cfb0e8cf71fc,100129,100198,100129,100198,keep,1,False,
I7A79CC95,new,2acd9c3f31464e7ba747fd2f8157b479,109411,109506,109411,109506,keep,1,False,
I7A79CC95,new,437b2a5872574edea5aa9fb2f8dd76b6,113871,113947,113871,113947,keep,1,False,
I7A79CC95,new,252ab13989ad469e826b37eede347746,117797,117842,117797,117842,keep,1,False,
I7A79CC95,new,5eb73b72278f4da09c5aaa0d88e261ed,123333,123405,123333,123405,keep,1,False,
I7A79CC95,new,05c057fe250a4e91917fa37a5dabdd31,127190,127303,127190,127303,keep,1,False,
I7A79CC95,new,6fab33b4bb7042ae98f585d4114d8984,143929,144005,143929,144005,keep,1,False,
I7A79CC95,new,e6630ab1499a47faa8a746b22ed78135,144514,144534,144514,144534,keep,1,False,
I7A79CC95,new,42d3adc91ccf4f51abec3e718b98e741,144936,145012,144936,145012,keep,1,False,
I7A79CC95,new,e7ed1f025dda43f4bb8ac9571ffaa3a8,195352,195492,195352,195492,keep,1,False,
I7A79CC95,new,49480e8138aa4e33a2aaf019bd221b36,259366,259462,259366,259462,keep,1,False,
I7A79CC95,new,9debc4e2f86446f88f556c5ca8c6a6d0,362956,363168,362956,363168,keep,1,False,
I7A79CC95,new,8d063f2b2ea94d26a17630892966ba11,485717,485812,485717,485812,keep,1,False,
I7A79CC95,new,7e1b109740b244d3ac61cd939b6fe03d,530878,530964,530878,530964,keep,1,False,
I7A79CC95,new,0911588066984b43848ab880b58b2074,560402,560473,560402,560473,keep,1,False,
I7A79CC95,new,11b785b4ecc44a56a89e2f782d87edae,561743,561847,561743,561847,keep,1,False,
I7C0B99BB,new,6c326bb6295743cdb4eea967ff2ee1e6,156,255,156,255,keep,1,False,
I7D476A8B,new,0ee6c7b959a64c0caad83cddc4e3a891,258,275,258,275,keep,1,False,
I7D476A8B,new,25e279a2251148d7ace49bf6f0753b71,4296,4382,4296,4382,keep,1,False,
I7D476A8B,new,9954427da2d441f89353a7e86c5b515d,129657,129735,129657,129735,keep,1,False,
I7D476A8B,new,c7dee343132f45e4881ca5582bc55eb4,239330,239350,239330,239350,keep,1,False,
I8006C360,new,dd1b84d0b981445c9ccdc20a0c22526e,0,67,0,67,keep,1,False,
I8222749E,new,4bddafbf5c4f45769d1595daa20fc730,119,198,119,198,keep,1,False,
I82AB29CD,new,9637ea13290342a98947e5991e5cdbb8,73,179,73,179,keep,1,False,
I849C345E,new,96c8d89d459945d28661e4fee91c37ef,194,211,194,211,keep,1,False,
I849C345E,new,f04b22e206d04de585f2bd6c6cb60ab1,13942,14006,13942,14006,keep,1,False,
I849C345E,new,00f6a11fef8b4f8a8016b7466cf49ac7,18272,18354,18272,18354,keep,1,False,
I849C345E,new,eb39148b47cf491599de9d105ed55db0,34096,34164,34096,34164,keep,1,False,
I849C345E,new,6c8343124cd9443ab3369ab151b8aeba,78996,79047,78996,79047,keep,1,False,
I849C345E,new,0f11e1ef3d2a40b080c82a17a4c7a6c0,97342,97446,97342,97446,keep,1,False,
I849C345E,new,93473b7f62444bfd8cddfd9dcbdf3364,123634,123679,123634,123679,keep,1,False,
I849C345E,new,e920776c96434bdfae8345a6ac967006,132682,132779,132682,132779,keep,1,False,
I849C345E,new,02c8348e049c4bad95f4a47ffcd4f5fb,154856,154898,154856,154898,keep,1,False,
I849C345E,new,f48e6a563f6d4bffbef54c041f182ff4,157920,157980,157920,157980,keep,1,False,
I849C345E,new,ce5f4b63a54441ddab18c30ba643949f,185939,185967,185939,185967,keep,1,False,
I849C345E,new,2d1a3347020242f5b55753f323bd9ddf,198581,198646,198581,198646,keep,1,False,
I849C345E,new,f049d62711f84d2d9399689754d23dc0,207381,207445,207381,207445,keep,1,False,
I849C345E,new,a8f0d40b7f454c589432b24b083487d3,222948,223053,222948,223053,keep,1,False,
I849C345E,new,9b6e856b5fe04f3eb8f693d710e35e5a,233658,233675,233658,233676,end+1,1,False,
I85485484,new,c2ad19ef271344908337864788dde308,83,216,83,216,keep,1,False,
I85C28EDA,new,a12f280bdb5b41a69e417cdf891dce48,0,51,0,51,keep,1,False,
I85C28EDA,new,81db9249119a48dc9b79b7839f0bf587,53,72,53,72,keep,1,False,
I85C28EDA,new,30bf10d1753a4e449395542895135f54,74,102,74,102,keep,1,False,
I85C28EDA,new,5148eef8a6a04dd7821cc82400098deb,104,195,104,195,keep,1,False,
I85C28EDA,new,6f351dfa0ff94136ac98e2fa77751e2c,230,252,230,252,keep,1,False,
I85C28EDA,new,db3d6d40ea374c47a580770b26949c97,289,388,289,388,keep,1,False,
I85C28EDA,new,f60396dc6a604c20bf60e5dfdff7a376,420,568,420,568,keep,1,False,
I85C28EDA,new,bb9fae635d854e1ebf0755716c0068ab,605,610,605,611,end+1,1,False,
I85C28EDA,new,216ff48e5b1a41049c57cef0de2f0ddf,1658,1675,1658,1675,keep,1,False,
I85C28EDA,new,299a616882d24b0183bc4e4449208695,6138,6234,6138,6234,keep,1,False,
I85C28EDA,new,22a2c08239694e26bfe09dac44377415,66695,66722,66695,66722,keep,1,False,
I85C28EDA,new,89122d03dc72491babde864bf2e89f9e,84168,84273,84168,84273,keep,1,False,
I85C28EDA,new,4594a3ff55554c0ab00a75e3836c88c9,103441,103466,103441,103466,keep,1,False,
I85C28EDA,new,d10c635467ff44d880d39d5d31106b06,109160,109272,109160,109272,keep,1,False,
I85C28EDA,new,4739268fcc884ea4a918b6e1eb7f08d3,143341,143386,143341,143386,keep,1,False,
I85C28EDA,new,a73818227cb14c5fbce750b6d2001172,161759,161857,161759,161857,keep,1,False,
I85C28EDA,new,7fedfb2c71cf4407a51b3dc0a79fa378,161859,161882,161859,161882,keep,1,False,
I85C28EDA,new,f83773296da94dd7937e719b22c8d6dd,162198,162222,162198,162222,keep,1,False,
I85C28EDA,new,65c94fe46fb848879c575b8913f0913b,162498,162522,162498,162522,keep,1,False,
I85C28EDA,new,8aef6859105e4b5a9bac46f7f17f6c57,162738,162761,162738,162761,keep,1,False,
I85C28EDA,new,b3caf1d4fc7c4f0589b8ecdd6f3e86ac,164648,164665,164648,164666,end+1,1,False,
I8698A1DF,new,8900bf2fee4842cea0f758ad11a0a374,132,149,132,149,keep,1,False,
I8698A1DF,new,8899e9a2f3314397b7dd9757a0ca9915,1481,1543,1481,1543,keep,1,False,
I8698A1DF,new,b472066e450e473b9e7ab80ce88b4425,66833,66891,66833,66891,keep,1,False,
I8698A1DF,new,127991fd53564b17abf340e11be95615,90263,90294,90263,90294,keep,1,False,
I8698A1DF,new,fde2eae43cc148d3bbb175b391d2aca6,94609,94637,94609,94637,keep,1,False,
I8698A1DF,new,6fc826c5602246dbb7cc0e6df620e28e,95421,95488,95421,95488,keep,1,False,
I86E4558F,new,d40f5b50997f480c95d70886095e117f,108,170,108,170,keep,1,False,
I881A57E8,new,c902b0f11cc2425f9e0d3f33b0908238,263,272,263,272,keep,1,False,
I881A57E8,new,4778e7e3358448fa8fcd90d8a402c656,564,582,564,582,keep,1,False,
I881A57E8,new,51ec195d2f054bc19fa6240f214303ca,9620,9636,9620,9636,keep,1,False,
I881A57E8,new,cdc4c2ecdfc347928fee0b2806250f7a,10691,10727,10691,10727,keep,1,False,
I881A57E8,new,d01ca4b1ea0840d8833b29a79f68f6dd,43832,43863,43832,43863,keep,1,False,
I881A57E8,new,be948e3e07fb4f9d80963c047d5cb644,61931,61946,61931,61946,keep,1,False,
I881A57E8,new,55db31ed05754984833816a959c1c534,63434,63468,63434,63468,keep,1,False,
I881A57E8,new,ed2347a11b8b463e8369fc38830570ef,77491,77517,77491,77517,keep,1,False,
I881A57E8,new,0717e288b9b34c4b91bb1fa69c7d85d9,97935,97958,97935,97958,keep,1,False,
I881A57E8,new,5f80767bfa874e97ade39fb1b81f44df,121287,121346,121287,121346,keep,1,False,
I881A57E8,new,4c70b72296954ddd800c736acd166757,122605,122613,122605,122613,keep,1,False,
I88977D82,new,02763dca12484c7ba2181af7a35269cd,451,456,451,457,end+1,1,False,
I88977D82,new,afdea79797c546cc884576328705d80e,2925,2942,2925,2942,keep,1,False,
I88977D82,new,1c89a0ebc8694b50a79e8bfe8678e486,243435,243452,243435,243453,end+1,1,False,
I88CF073C,new,ddfd8dae8c084731b688fe7ac1ee4a45,134,151,134,151,keep,1,False,
I88CF073C,new,ca2e028a861644e184b68c38cb83bf58,5363,5400,5363,5400,keep,1,False,
I88CF073C,new,6b8d666a8a454080903d5a0076334840,10048,10100,10048,10100,keep,1,False,
I88CF073C,new,907e08032769479eb6b2bb4271f7520c,12256,12310,12256,12310,keep,1,False,
I88CF073C,new,ab6b58275f43429b80c42d29f7834dc9,17896,17978,17896,17978,keep,1,False,
I88CF073C,new,335a13a94fdf4910b5cf37c444934ade,19415,19471,19415,19471,keep,1,False,
I88CF073C,new,7c3a30631e7f4492aa5c547046dcb864,22963,23061,22963,23061,keep,1,False,
I88CF073C,new,d435e5e8e3554e7b989edd9ccac9d6ec,28331,28379,28331,28379,keep,1,False,
I88CF073C,new,0c7161005f42410ca808c644e787fa4b,33204,33241,33204,33241,keep,1,False,
I88CF073C,new,18406cc33bcd4d698150ea8fb00183f3,38983,39022,38983,39022,keep,1,False,
I88CF073C,new,78ab28d634924e419f4adbea0b7e1eaf,53644,53700,53644,53700,keep,1,False,
I88CF073C,new,e9b350910b434ce5861b12955853d7eb,58750,58839,58750,58839,keep,1,False,
I88CF073C,new,88eb43609ef341d192750b2a0a1eee54,67160,67205,67160,67205,keep,1,False,
I88CF073C,new,2ddb42c39c0a4e65bcfcd9362b5fed44,73802,73869,73802,73869,keep,1,False,
I88CF073C,new,60a3d90136a341d8b0b20e5ace027f3d,95125,95165,95125,95165,keep,1,False,
I88CF073C,new,c392c36f868742f0844f23bfd1ab5eb3,121556,121580,121556,121580,keep,1,False,
I88CF073C,new,20a14f1e6cd24db08f137e1443374f3b,131294,131328,131294,131328,keep,1,False,
I88CF073C,new,d4378005f4074e31a2f967fd5c991c01,145422,145496,145422,145496,keep,1,False,
I88CF073C,new,506acdc66c6747aeac970890bf405762,147615,147698,147615,147698,keep,1,False,
I88CF073C,new,43340b46f941490e97cc1e1f2389c10a,149046,149116,149046,149116,keep,1,False,
I88CF073C,new,d078149f5b1640b391d57d1682e52acf,156233,156295,156233,156295,keep,1,False,
I88CF073C,new,4f6574a4f2694e5fb2c2c6329771ecaa,192583,192605,192583,192605,keep,1,False,
I88DA3111,new,cbe460a0837b4693afa4ccc0a83d0923,163,280,163,280,keep,1,False,
I895C519A,new,3f25ce019c714cec88d66fa00c6af93e,133,267,133,267,keep,1,False,
I8961718B,new,f8c74fde674a410ea78dc02e9eb53c3c,171,176,171,177,end+1,1,False,
I8961718B,new,bf224c1ff98a471aaebbdc850b528871,2183,2208,2183,2208,keep,1,False,
I8961718B,new,d2acacfe5c7e4624b9a462073d4d5418,2711,2749,2711,2749,keep,1,False,
I8961718B,new,f1a51d56d5dc4687995af57db5811205,36540,36569,36540,36569,keep,1,False,
I8961718B,new,5ee061dbb8604ad8968e96bd562a4aae,75786,75804,75786,75804,keep,1,False,
I8961718B,new,132e028498f1480c803f047a570a0135,144599,144626,144599,144626,keep,1,False,
I8961718B,new,f4baa3fa9e02471fa6bc61d5aaba7897,169904,169920,169904,169920,keep,1,False,
I8961718B,new,7e58f0cf0c2945ca86b4e83cb1baf43e,188460,188495,188460,188496,end+1,1,False,
I8961718B,new,3a56c03ac9a34df6a4e47999cc40fd18,203535,203560,203535,203560,keep,1,False,
I8961718B,new,b00b69b05eba4cdd9b47a212f595cf20,249494,249514,249494,249514,keep,1,False,
I8961718B,new,4ac71603377e446293af4b72d931fb69,257842,257860,257842,257860,keep,1,False,
I8961718B,new,438deae5bd2f41a6af39df2c57f36fe0,277344,277362,277344,277362,keep,1,False,
I8961718B,new,8de9de5af69c494499129383d955bcf8,281582,281591,281582,281591,keep,1,False,
I8961718B,new,571b41e867394198b30ee30a40fd8406,286719,286736,286719,286737,end+1,1,False,
I8994AAB2,new,628e4817ee21461d8fb7cd7d405ebb99,184,189,184,189,keep,1,False,
I8994AAB2,new,7d3cfe13c1de426dbbfe5c8a10f82c72,236,241,236,242,end+1,1,False,
I8994AAB2,new,06334edf432a48f8b3c32b6908eece99,320726,320743,320726,320744,end+1,1,False,
I8995895C,new,7a8076f1777b46d887bfe19d9422f382,0,41,0,44,end+3,1,False,
I8995895C,new,65f6de45b2de4bfa971ed09dc75a77d9,132,177,132,177,keep,1,False,
I8A57AE06,new,c9be8dff0de64f1a8f87b0a584599b91,72,194,72,194,keep,1,False,
I8B49E87B,new,4ceae8bbeeeb484da89c3cdd659555dc,1110,1127,1110,1127,keep,1,False,
I8B49E87B,new,e0095bc9a6f64c87906230792d91ef09,5505,5606,5505,5606,keep,1,False,
I8B49E87B,new,03ced079a5f046acb030d4a1b996a769,29654,29706,29654,29706,keep,1,False,
I8B49E87B,new,9e5ac43af58f4afebb703601873ad160,33950,34016,33950,34016,keep,1,False,
I8B49E87B,new,68be03bd907f4c7fa5be7195db2ba4ff,44531,44566,44531,44566,keep,1,False,
I8B49E87B,new,a9468689acde4bad862618a7f7f2ba1f,75958,75993,75958,75993,keep,1,False,
I8B49E87B,new,45260b17580c4acd972f6dc9156d4457,95992,96048,95992,96048,keep,1,False,
I8B49E87B,new,8c95e33dff6245c7916569d55b23e1eb,118836,118867,118836,118867,keep,1,False,
I8B49E87B,new,7afee0bc62a941c7abe83f3f4672856e,151390,151433,151390,151433,keep,1,False,
I8B49E87B,new,34fb2a0dbe5544d9b3744515966c3be0,153779,153864,153779,153864,keep,1,False,
I8B49E87B,new,3f88927ba61041e6a1ee595e8fbfada4,196721,196768,196721,196768,keep,1,False,
I8B49E87B,new,77ebfad681a541668baff2af0bb774ab,199240,199286,199240,199286,keep,1,False,
I8B49E87B,new,f40363cd13e643edb9a97e4bb54b7459,204547,204628,204547,204628,keep,1,False,
I8B49E87B,new,3986f2fc56d44ad0a65e64175cd9f267,238889,238981,238889,238981,keep,1,False,
I8B49E87B,new,84587ab34b1f4daea905e86e9d054bcc,313545,313562,313545,313563,end+1,1,False,
I8CEEFEFC,new,ce71077bffb24a62b55d7a1abc882c05,143,236,143,236,keep,1,False,
I8D5C7CB4,new,7a025459b1dd459cb3b691e43c4d02cc,52,138,52,138,keep,1,False,
I8D6D2565,new,35d72ef369d64b67a352dbf881d243f5,65,127,65,127,keep,1,False,
I8E747E8E,new,8b2ae92c3a004ac29dced4f8b54fd244,129,212,129,212,keep,1,False,
I8EC6D8E9,new,3c89ac2788144f38a589c3854d191786,157,259,157,259,keep,1,False,
I91949F99,new,7fc177ffb6a04b49bde4f0af1120ea4c,5396,5413,5396,5413,keep,1,False,
I91949F99,new,4b42c2ec11924e25bccfb42b24c8a98e,10923,10968,10923,10968,keep,1,False,
I91949F99,new,599c14ed053b43a691a0985023ca2cf7,254934,254951,254934,254952,end+1,1,False,
I920AA7AC,new,079e72bec37a460aa39f5b882e1fd215,201,206,201,207,end+1,1,False,
I920AA7AC,new,cc313560372f419284ed262ef1c59d42,3434,3451,3434,3451,keep,1,False,
I920AA7AC,new,dec25834b07c4073ac9ee30730ab05ac,8844,8928,8844,8928,keep,1,False,
I920AA7AC,new,6e261b741d4a428ca94083d83125fff3,334840,334857,334840,334858,end+1,1,False,
I9434034F,new,05cfea31be4942bc901f8aa7c231adb5,158,229,158,229,keep,1,False,
I9434034F,new,41ae1067e64d46afa70712335c05d6e8,231,356,231,356,keep,1,False,
I9658BC87,new,1d54ad52d37d42ecb66b9fefa5605612,0,72,0,72,keep,1,False,
I9658BC87,new,adb32c8dea9447438333212dfc57b0e0,126,199,126,199,keep,1,False,
I9658BC87,new,75e3e02c94ba445bbca9b766e0e8ff04,201,273,201,273,keep,1,False,
I9658BC87,new,bd41c8c87ec84c8ba2636ceb243e1c2d,275,381,275,381,keep,1,False,
I9658BC87,new,06dddde357f349d29a732b7882df4833,383,500,383,500,keep,1,False,
I9658BC87,new,0c5e8cd96a30420a8321c08942ce5606,502,555,502,555,keep,1,False,
I9658BC87,new,1072488e719340af8d9038400d391ea0,557,616,557,616,keep,1,False,
I9658BC87,new,2df250faa15241768847decef8f805ec,618,676,618,676,keep,1,False,
I9658BC87,new,4223e3ee36c7401e96ea325b4b0e914c,678,741,678,741,keep,1,False,
I9658BC87,new,ac415d61e5824bc4bc05633ec1af6c94,743,802,743,802,keep,1,False,
I9658BC87,new,e8e02fddafb045c79c95999bf060b88d,804,862,804,862,keep,1,False,
I9658BC87,new,4a8bc8ecaa66445f9603abb28429d21f,864,931,864,931,keep,1,False,
I9658BC87,new,dfa87d05ee734054974ad7cc05d2aa05,933,1005,933,1005,keep,1,False,
I9658BC87,new,843d7b4259b04c64adc900821ef6e1fa,1007,1075,1007,1075,keep,1,False,
I9658BC87,new,8837ac2e6e3d4d54bc61efa6b2f2c11c,1077,1152,1077,1152,keep,1,False,
I9658BC87,new,4c25b28a8c4f40ea9da225ef77f04d41,347742,347807,347742,347807,keep,1,False,
I9658BC87,new,63f444de7f674ce98e55e5da82d0ac39,347809,347873,347809,347873,keep,1,False,
I9658BC87,new,f87a1eeeeeba466eac59401014c6cd14,347875,347942,347875,347942,keep,1,False,
I9658BC87,new,c2d60bb5fc4943e99a7b70cf1bce9a2c,347944,348004,347944,348004,keep,1,False,
I968B73EB,new,caabe7fe461246db999008b39552480e,229,352,229,352,keep,1,False,
I9779A606,new,03b649d7c7db44339a30c717962cad6a,0,66,0,66,keep,1,False,
I9779A606,new,546b46d54f6b4bc0b700623ea3844229,258,275,258,275,keep,1,False,
I9779A606,new,7f1746a2ff33467588d0d374a00d3b3a,318636,318653,318636,318654,end+1,1,False,
I97B90DC0,new,b3fee76733224680a7402aa806850f41,105,178,105,178,keep,1,False,
I97B90DC0,new,a423ae774b744d44a424691463dffdae,210,358,210,358,keep,1,False,
I97B90DC0,new,70334c776ab844cea06ec9316f69cb35,390,473,390,473,keep,1,False,
I97B90DC0,new,98ffdb6f2d4e4d87b613a61ff7bd7ef3,506,511,506,512,end+1,1,False,
I97B90DC0,new,a5a5dc6fe339425cbd4bc1261d1d217a,2827,2844,2827,2844,keep,1,False,
I97B90DC0,new,00974049cb5a444fbc2483fd20a4534a,15669,15747,15669,15747,keep,1,False,
I97B90DC0,new,72a401c418ba449293842fc34d727be1,80148,80301,80148,80301,keep,1,False,
I97B90DC0,new,15c755de85774d63adad83ee4ac4a401,120440,120526,120440,120526,keep,1,False,
I97B90DC0,new,0812bdea763e4b4ea10e643a909d3699,233652,233671,233652,233671,keep,1,False,
I97B90DC0,new,39426c0fdeb14983aec918a7c6de2dfb,241336,241356,241336,241356,keep,1,False,
I97B90DC0,new,520ae83061f9400ca50af25144f134f8,255875,255889,255875,255889,keep,1,False,
I97B90DC0,new,a36e6a3561224a2f8049a27faed7f4e3,295022,295036,295022,295036,keep,1,False,
I97B90DC0,new,1733cf45cef743769725fc56fad6e83b,298312,298329,298312,298330,end+1,1,False,
I9811592F,new,77c825e4d0ee47caa2cbfd59237b120e,131,204,131,204,keep,1,False,
I98D03292,new,37a8f4c2979a4555b3ac747c24f3e30e,216,221,216,222,end+1,1,False,
I98D03292,new,1d79c7e44471455296614b3102ee6ec4,9529,9546,9529,9546,keep,1,False,
I98D03292,new,ab189681b3c248c08e60c4b91c5055b6,15953,16135,15953,16135,keep,1,False,
I98D03292,new,45da196abb904e9abfd72720b78167c0,409350,409457,409350,409457,keep,1,False,
I98D03292,new,61a7a6f2439b45eb80ca03bd6f3d9e46,410379,410396,410379,410397,end+1,1,False,
I99DF06AA,new,0a2d7e33716545229c1d3f58eb7eec15,239,359,239,359,keep,1,False,
I9AEEF96A,new,214af8eccb224d3dbf2a3cb905c5e9dd,116,233,116,233,keep,1,False,
I9B6A4525,new,f03e7edc011a491fb9cebe9ef35a12e7,77,153,77,153,keep,1,False,
I9B6A4525,new,0c8ccc22cd09458298410f7686162f18,2135,2142,2135,2142,keep,1,False,
I9B6A4525,new,6080d4f7ce07433b8e0e1651c2789856,2144,2158,2144,2158,keep,1,False,
I9B6A4525,new,7ae976445cc641f7864d0ac622a1cfdf,37209,37246,37209,37246,keep,1,False,
I9B6A4525,new,4c251c631f2443f3a7a47b8971d49153,52152,52180,52152,52180,keep,1,False,
I9B6A4525,new,8eb89639317b4f75b2178fcfd18cf7e5,82070,82101,82070,82101,keep,1,False,
I9B6A4525,new,72ac2706e02f49e1b48d315a58280aba,124159,124198,124159,124198,keep,1,False,
I9B6A4525,new,62c3a08da4b44b23a97c56a4cb9adc85,155031,155060,155031,155060,keep,1,False,
I9B6A4525,new,69d172ba36fb461bb8c7aa0383060955,201599,201632,201599,201632,keep,1,False,
I9B6A4525,new,ab646947e97b431b9a769aa364368900,221729,221765,221729,221765,keep,1,False,
I9CB71958,new,fdace68676ee452983c7353feb20ce40,104,111,104,111,keep,1,False,
I9CB71958,new,1b41361cb0c84ab58cc5004e0a3215e5,704,782,704,782,keep,1,False,
I9CB71958,new,47595ea12a9e4357bed2e1d6bc771868,9557,9618,9557,9618,keep,1,False,
I9CB71958,new,c7229381f32044fbba61e4bcef85549a,10311,10318,10311,10318,keep,1,False,
I9CB71958,new,8f150d282fc44901b886df47ed5061c7,11728,11763,11728,11763,keep,1,False,
I9CB71958,new,0e84b8b6b0dc42a2ba20cd3b5f4737ea,14131,14177,14131,14177,keep,1,False,
I9CB71958,new,326c042a31e74c70be39d40e04103f4f,16059,16095,16059,16095,keep,1,False,
I9CB71958,new,340154ff554b47c1ab3a0da2df3a77fb,16927,16964,16927,16964,keep,1,False,
I9D9C7AC9,new,4e732c95479e491b8e940aa667d9ebc0,238,426,238,426,keep,1,False,
I9DF09DD3,new,2dac1ae48017411590bc81102457529f,150,242,150,242,keep,1,False,
I9EE3E92B,new,c2d2ab697ab543cd80840be9826ac894,131,238,131,238,keep,1,False,
IA3DD1ADA,new,e4648163f0bc4e4d82015b5fc6cb6908,82,215,82,215,keep,1,False,
IA473D353,new,26fcd359b0d040bca864a93360d99456,105,110,105,111,end+1,1,False,
IA473D353,new,09cb72a4bffd4ef7aff7bf77c3a68387,169,221,169,221,keep,1,False,
IA473D353,new,641ad8ed8de24090ae9143e94b63f035,461,489,461,489,keep,1,False,
IA473D353,new,ed882a222cfa42b48f12b8bf297c2f30,1305,1327,1305,1327,keep,1,False,
IA473D353,new,bd055fad953b47ca9327979335ba86f3,1329,1334,1329,1334,keep,1,False,
IA473D353,new,28b455dfc8d0422caf7881ad6eb6174e,10296,10340,10296,10340,keep,1,False,
IA473D353,new,b0b0997ffa474a83aef9bcd8dbd853a7,82283,82311,82283,82311,keep,1,False,
IA473D353,new,f9f5bfe4b2e94e088223638545098b24,106048,106087,106048,106087,keep,1,False,
IA473D353,new,045b895fceda489f822c62f27776f080,107818,107885,107818,107885,keep,1,False,
IA5AA757B,new,10056099583e45bd95be37467b4bd2b1,4638,4665,4638,4665,keep,1,False,
IA5AA757B,new,e87b79d510b4492a8fa6de8b54c72f2c,6056,6081,6056,6081,keep,1,False,
IA5AA757B,new,f6821c59da2640e992025bc44108d1b2,7968,7994,7968,7994,keep,1,False,
IA5AA757B,new,f54908f9b0394bb09bc800e87c12b76f,10167,10190,10167,10190,keep,1,False,
