pecha_id,start,end_exclusive
I9658BC87,347809,347873
I9658BC87,347875,347942
I9658BC87,347944,348004
I968B73EB,229,352
I9779A606,0,66
I9779A606,258,275
I9779A606,318636,318654
I97B90DC0,105,178
I97B90DC0,210,358
I97B90DC0,390,473
I97B90DC0,506,512
I97B90DC0,2827,2844
I97B90DC0,15669,15747
I97B90DC0,80148,80301
I97B90DC0,120440,120526
I97B90DC0,233652,233671
I97B90DC0,241336,241356
I97B90DC0,255875,255889
I97B90DC0,295022,295036
I97B90DC0,298312,298330
I9811592F,131,204
I98D03292,216,222
I98D03292,9529,9546
I98D03292,15953,16135
I98D03292,409350,409457
I98D03292,410379,410397
I99DF06AA,239,359
I9AEEF96A,116,233
I9B6A4525,77,153
I9B6A4525,2135,2142
I9B6A4525,2144,2158
I9B6A4525,37209,37246
I9B6A4525,52152,52180
I9B6A4525,82070,82101
I9B6A4525,124159,124198
I9B6A4525,155031,155060
I9B6A4525,201599,201632
I9B6A4525,221729,221765
I9CB71958,104,111
I9CB71958,704,782
I9CB71958,9557,9618
I9CB71958,10311,10318
I9CB71958,11728,11763
I9CB71958,14131,14177
I9CB71958,16059,16095
I9CB71958,16927,16964
I9D9C7AC9,238,426
I9DF09DD3,150,242
I9EE3E92B,131,238
IA3DD1ADA,82,215
IA473D353,105,111
IA473D353,169,221
IA473D353,461,489
IA473D353,1305,1327
IA473D353,1329,1334
IA473D353,10296,10340
IA473D353,82283,82311
IA473D353,106048,106087
IA473D353,107818,107885
IA5AA757B,4638,4665
IA5AA757B,6056,6081
IA5AA757B,7968,7994
IA5AA757B,10167,10190
IA5AA757B,11668,11693
IA736981A,136,154
IA736981A,1381,1387
IA736981A,57521,57540
IA83BAC6F,107,170
IAA85B9B5,115,230
IAAADCAA0,418,428
IAAADCAA0,886,1011
IAAADCAA0,1013,1038
IAAADCAA0,36693,36769
IAAADCAA0,39266,39356
IAAADCAA0,39358,39383
IAAADCAA0,73769,73792
IAAADCAA0,73794,73819
IAAADCAA0,87017,87084
IAB948889,134,218
IABE7480B,159,229
IABE7480B,231,339
IACD4469E,134,218
IAE1E11E5,137,143
IAE1E11E5,1287,1303
IAE1E11E5,2821,2839
IAE1E11E5,7781,7822
IAE1E11E5,14762,14858
IAFA8F999,54,114
IB047F8C7,116,122
IB047F8C7,177,230
IB047F8C7,1230,1247
IB047F8C7,2161,2224
IB047F8C7,2226,2242
IB047F8C7,7440,7509
IB047F8C7,271894,271961
IB2BA1922,125,180
IB2BA1922,183,270
IB4534838,151,249
IB45DE768,63,176
IB47565DE,67,95
IB47565DE,15726,15810
IB47565DE,20082,20141
IB47565DE,26599,26717
IB47565DE,29984,30050
IB47565DE,44493,44555
IB47565DE,49687,49771
IB47565DE,57694,57755
IB47565DE,62566,62646
IB47565DE,66675,66733
IB47565DE,73456,73565
IB47565DE,76942,77007
IB47565DE,81849,81896
IB47565DE,85742,85847
IB47565DE,89581,89652
IB47565DE,93795,93871
IB47565DE,96370,96451
IB47565DE,98965,99068
IB47565DE,101146,101205
IB47565DE,105954,106041
IB47565DE,108106,108167
IB47565DE,112965,113024
IB47565DE,126368,126402
IB47565DE,127421,127475
IB47565DE,131867,131944
IB47565DE,134093,134156
IB47565DE,138993,139046
IB47565DE,143978,144068
IB47565DE,147560,147633
IB47565DE,150070,150145
IB47565DE,153421,153449
IB47565DE,158605,158688
IB47565DE,165347,165430
IB47565DE,172090,172183
IB47565DE,175797,175833
IB47565DE,179906,179970
IB47565DE,187001,187061
IB47565DE,191681,191828
IB47565DE,231019,231132
IB47565DE,255714,255840
IB47565DE,261791,261867
IB4B89F9C,0,100
IB4B89F9C,154,251
IB4B89F9C,253,353
IB503BC08,119,186
IB522F095,1221,1245
IB522F095,1880,1895
IB522F095,5303,5321
IB522F095,6993,7010
IB522F095,8844,8861
IB522F095,22017,22036
IB522F095,29593,29609
IB522F095,37495,37509
IB522F095,48401,48408
IB522F095,49004,49021
IB522F095,83098,83133
IB522F095,129057,129078
IB522F095,132930,132946
IB522F095,141507,141528
IB522F095,154334,154349
IB522F095,178732,178746
IB522F095,211381,211392
IB522F095,222941,222991
IB522F095,223072,223093
IB522F095,233850,233865
IB522F095,237008,237023
IB522F095,259532,259550
IB522F095,278694,278705
IB5F523B2,69,188
IB8D599AA,135,145
IB8D599AA,603,631
IB8D599AA,2835,2845
IB8D599AA,2847,2875
IB8D599AA,2908,2982
IB8D599AA,2984,2991
IB8D599AA,2993,3008
IB8D599AA,3010,3027
IB8D599AA,3055,3076
IB8D599AA,3078,3093
IB8D599AA,3095,3111
IB8D599AA,3113,3136
IB8D599AA,3138,3159
IB8D599AA,3161,3185
IB8D599AA,3187,3208
IB8D599AA,3210,3232
IB8D599AA,3234,3257
IB8D599AA,3259,3282
IB8D599AA,3284,3294
IB8D599AA,3296,3317
IB8D599AA,3319,3336
IB8D599AA,3338,3361
IB8D599AA,3363,3384
IB8D599AA,3386,3414
IB8D599AA,3416,3445
IB8D599AA,3446,3466
IB8D599AA,3468,3498
IB8D599AA,3500,3527
IB8D599AA,3529,3546
IB8D599AA,3548,3567
IB8D599AA,3569,3585
IB8D599AA,3587,3606
IB8D599AA,3608,3631
IB8D599AA,3633,3664
IB8D599AA,3666,3691
IB8D599AA,3693,3711
IB8D599AA,3713,3753
IB8D599AA,3755,3766
IB8D599AA,3768,3815
IB8EEB9FB,156,253
IB8EEB9FB,18468,18559
IB8EEB9FB,24908,24947
IB8EEB9FB,62780,62819
IB8EEB9FB,68138,68186
IB8EEB9FB,68524,68554
IB8EEB9FB,84209,84231
IB8EEB9FB,111449,111477
IB8EEB9FB,138309,138342
IB8EEB9FB,160071,160110
IB8EEB9FB,160368,160403
IB8EEB9FB,194589,194618
IB8EEB9FB,229034,229073
IB8EEB9FB,245947,245980
IB8EEB9FB,267713,267756
IB8EEB9FB,320775,320785
IB8EEB9FB,325300,325310
IB8F4E5BE,2043,2050
IB8F4E5BE,5423,5433
IB8F4E5BE,82036,82053
IB8F4E5BE,98555,98598
IB8F4E5BE,98600,98629
IB8F4E5BE,132703,132756
IB8F4E5BE,137514,137556
IB8F4E5BE,137558,137593
IB8F4E5BE,144507,144575
IB8F4E5BE,144577,144728
IB8F4E5BE,144730,144765
IB8F4E5BE,693222,693290
IB8F4E5BE,693292,693371
IB8F4E5BE,915411,915426
IB9CA8898,184,322
IB9CA8898,25635,25719
IB9CA8898,25721,25852
IBB199AAB,154,257
IBB812389,51,167
IBBB26EA1,105,210
IBBFC3AAB,120,200
IBC775AF6,225,235
IBC775AF6,165165,165215
IBC775AF6,169260,169322
IBC775AF6,281997,282015
IBCF6B0BA,112,172
IBD1386A4,96,167
IBD1386A4,4072,4163
IBF8C5BB6,543,602
IBF8C5BB6,1958,2029
IBF8C5BB6,17667,17722
IBF8C5BB6,22500,22616
IBF8C5BB6,107251,107360
IBF8C5BB6,147500,147609
IBF8C5BB6,191824,191860
IBFACCCDF,142,233
IC05A6BE0,104,142
IC05A6BE0,16989,17028
IC05A6BE0,25435,25469
IC05A6BE0,38613,38649
IC05A6BE0,53148,53191
IC05A6BE0,82597,82642
IC05A6BE0,106657,106693
IC3A7006F,135,224
IC3A7006F,226,315
IC3A7006F,1146,1200
IC3A7006F,12528,12586
IC3A7006F,17639,17692
IC3A7006F,26578,26634
IC3A7006F,36511,36568
IC3A7006F,48013,48063
IC3A7006F,56925,56978
IC3A7006F,64179,64228
IC421942A,138,221
IC555D0EB,55,73
IC555D0EB,75,188
IC555D0EB,1801,1818
IC555D0EB,299253,299271
IC5CE7FE9,0,51
IC5CE7FE9,53,69
IC5CE7FE9,71,182
IC5CE7FE9,184,190
IC5CE7FE9,192,235
IC5CE7FE9,237,243
IC5CE7FE9,7772,7789
IC6F06BCD,133,237
IC6F06BCD,272,369
IC6F06BCD,405,465
IC6F06BCD,496,574
IC6F06BCD,606,612
IC6F06BCD,2784,2801
IC6F06BCD,252362,252380
IC6F06BCD,265446,265469
IC6F06BCD,266361,266376
IC6F06BCD,269567,269585
IC7A5FC73,112,183
IC87920B7,111,128
IC87920B7,161,228
IC87920B7,265,331
IC87920B7,367,418
IC87920B7,464,470
IC87920B7,4193,4210
IC87920B7,9216,9238
IC87920B7,25808,25880
IC87920B7,164658,164729
IC87920B7,190466,190522
IC87920B7,197884,197902
IC8A4519C,157,259
IC99C24DC,68,186
IC9EE0A24,231,403
ICC9840B6,166,172
ICC9840B6,1771,1788
ICC9840B6,6604,6734
ICC9840B6,7644,7659
ICC9840B6,11754,11777
ICC9840B6,54736,54760
ICC9840B6,62163,62207
ICC9840B6,77518,77534
ICC9840B6,78429,78562
ICC9840B6,78564,78579
ICC9840B6,80250,80270
ICC9840B6,84574,84611
ICC9840B6,97428,97481
ICC9840B6,425799,425867
ICC9840B6,460459,460477
ICC9840B6,463033,463142
ICC9840B6,464032,464058
ICC9840B6,472879,472907
ICC9840B6,482494,482517
ICC9840B6,486240,486294
ICC9840B6,489635,489689
ICC9840B6,494867,494903
ICC9840B6,502448,502492
ICC9840B6,506595,506778
ICC9840B6,506780,506795
ICC9840B6,510092,510119
ICC9840B6,516230,516257
ICC9840B6,532964,532996
ICC9840B6,575667,575722
ICC9840B6,585659,585697
ICC9840B6,592927,593017
ICC9840B6,599498,599516
ICDC84458,0,51
ICDC84458,53,72
ICDC84458,74,159
ICDC84458,161,192
ICDC84458,194,200
ICDC84458,3018,3035
ICDC84458,288846,288863
ICDC84458,403929,403946
ICDC84458,673357,673375
ID13E3867,94,136
ID4AD2D0E,176,306
ID5714205,5,88
ID5714205,179,267
ID6DDE9E3,126,213
ID8FE83E3,200,353
IDA8C4CE5,61,159
IDAB254F1,120,185
IDACD7FC0,147,294
IDAE0EA08,9390,9501
IDAE0EA08,9503,9691
IDB6093E9,1164,1181
IDB6093E9,12842,12925
IDB6093E9,45690,45801
IDB6093E9,54383,54492
IDB6093E9,109285,109387
IDB6093E9,140786,140848
IDB6093E9,153657,153735
IDB6093E9,173735,173835
IDB6093E9,244938,245042
IDB6093E9,284062,284142
IDB6093E9,299412,299467
IDB6093E9,364120,364235
IDB6093E9,369041,369059
IDB6093E9,382125,382148
IDB6093E9,383039,383054
IDB6093E9,386245,386263
IDBFF9DE3,271,277
IDBFF9DE3,5722,5739
IDBFF9DE3,397003,397021
IDDA7F69E,163,180
IDDA7F69E,5091,5126
IDDA7F69E,28671,28706
IDDA7F69E,35615,35695
IDDA7F69E,41223,41263
IDDA7F69E,103903,103943
IDDA7F69E,165892,165922
IDDA7F69E,203889,203919
IDDA7F69E,219096,219123
IDDA7F69E,246602,246628
IDDA7F69E,286953,286983
IDDA7F69E,290992,291042
IDDA7F69E,303475,303494
IDDA7F69E,327376,327410
IDDA7F69E,350543,350592
IDDA7F69E,391289,391324
IDDA7F69E,399789,399822
IDDA7F69E,429363,429397
IDDA7F69E,438015,438045
IDDA7F69E,448811,448848
IDDA7F69E,456105,456157
IDDA7F69E,468024,468063
IDDA7F69E,477648,477722
IDDA7F69E,507029,507112
IDDA7F69E,531959,531977
IDDB46142,155,306
IDF77FDDD,130,220
IE0AB7438,125,142
IE0AB7438,294442,294460
IE166DA22,130,204
IE1B4BBB9,0,2
IE1B4BBB9,127,219
IE1ECB287,147,237
IE2421BEA,122,200
IE2421BEA,202,283
IE3ACE254,5,153
IE3ACE254,275,428
IE5895799,0,51
IE5895799,53,72
IE5895799,74,159
IE5895799,161,192
IE5895799,194,200
IE5895799,4254,4271
IE5895799,15026,15087
IE5895799,19664,19692
IE5895799,22099,22164
IE5895799,25600,25663
IE5895799,31932,32040
IE5895799,80354,80422
IE5895799,106074,106100
IE5895799,137370,137431
IE5895799,137951,137995
IE5895799,138089,138144
IE5895799,139799,139857
IE5895799,171600,171705
IE5895799,181053,181155
IE5895799,183802,183911
IE5895799,200938,200973
IE5895799,213649,213783
IE5895799,224370,224436
IE5895799,232410,232490
IE5895799,244106,244124
IE79CC998,78,206
IE79CC998,9819,9882
IE8EB4CB4,64,207
IE9C4806D,0,28
IE9C4806D,75,199
IEA9B747E,55,73
IEA9B747E,75,147
IEA9B747E,170,176
IEA9B747E,5118,5135
IEA9B747E,21138,21196
IEA9B747E,152330,152409
IEA9B747E,347330,347359
IEA9B747E,505470,505488
IEDFED305,60,101
IEE67309C,118,168
IEE67309C,192,249
IEE67309C,251,325
IEE67309C,356,451
IEE67309C,499,533
IEE67309C,561,567
IEE67309C,3873,3890
IEE67309C,221054,221072
IEEB908B0,56,120
IEEBAD11E,60,170
IEEC9CCA9,119,238
IEF3A4022,110,175
IF30A1358,172,251
IF428CDDB,0,51
IF428CDDB,53,71
IF428CDDB,73,171
IF428CDDB,173,216
IF428CDDB,218,224
IF428CDDB,9486,9503
IF428CDDB,411315,411421
IF428CDDB,411423,411450
IF428CDDB,411602,411632
IF428CDDB,411717,411739
IF428CDDB,411817,411840
IF428CDDB,412060,412109
IF428CDDB,413006,413024
IF4C4BF01,116,190
IF4C4BF01,192,220
IF4C4BF01,222,349
IF4C4BF01,351,357
IF4C4BF01,4593,4610
IF4C4BF01,8184,8258
IF4C4BF01,287578,287606
IF4C4BF01,340207,340334
IF4C4BF01,384683,384701
IF4F5D041,95,156
IF4F5D041,158,214
IF5AAE849,120,191
IF69FF8A7,196,343
IF6B54962,70,190
IF7A04537,232,249
IF84B2E71,104,114
IF84B2E71,116,129
IF84B2E71,4479,4490
IF84B2E71,4492,4513
IF84B2E71,14857,14868
IF84B2E71,14870,14889
IF84B2E71,22448,22458
IF84B2E71,22460,22479
IF84B2E71,27991,28000
IF84B2E71,28002,28017
IF84B2E71,37413,37424
IF84B2E71,37426,37441
IF84B2E71,46306,46317
IF84B2E71,46319,46361
IF84B2E71,58495,58507
IF84B2E71,58509,58535
IF84B2E71,72841,72851
IF84B2E71,72853,72866
IF84B2E71,113120,113130
IF84B2E71,113132,113155
IF85C9484,109,173
IF85C9484,208,285
IF85C9484,331,405
IF85C9484,437,564
IF85C9484,4967,4984
IF85C9484,9105,9174
IF85C9484,16291,16373
IF85C9484,42340,42420
IF85C9484,321972,322005
IF85C9484,374788,374920
IF85C9484,419278,419296
IFA88A536,137,143
IFA88A536,3072,3089
IFA88A536,7591,7695
IFA88A536,46755,46820
IFA88A536,51191,51291
IFA88A536,163058,163100
IFA88A536,166060,166102
IFA88A536,172090,172108
IFAAADEA1,146,242
IFC5AD8FD,113,188
IFF05DE5E,57,94
IFF541F44,156,162
IFF541F44,248,276
IFF541F44,1502,1530
IFF541F44,2198,2247
IFF541F44,2249,2273
IFF541F44,10228,10307
IFF541F44,207752,207819
IFFA911F5,105,177
P000010,143,160
P000010,4779,4893
P000010,37675,37735
P000010,37737,37816
P000010,70120,70204
P000010,82711,82759
P000010,103852,103895
P000010,105649,105681
P000010,111102,111147
P000010,114706,114733
P000010,120163,120199
P000010,122252,122306
P000010,123141,123177
P000010,124297,124334
P000010,127549,127616
P000010,130095,130183
P000010,132839,132868
P000010,143166,143196
P000010,147103,147144
P000010,148655,148681
P000010,151676,151709
P000010,152505,152548
P000010,153775,153816
P000010,156795,156835
P000010,160151,160192
P000010,163914,163952
P000010,171937,171971
P000010,177177,177215
P000010,178788,178829
P000010,187641,187667
P000010,190963,191000
P000010,200489,200523
P000010,204955,204997
P000010,209819,209863
P000010,216707,216730
P000010,222361,222421
P000010,227112,227181
P000010,236475,236526
P000010,239017,239059
P000010,242002,242028
P000010,243503,243585
P000010,250321,250365
P000010,253033,253082
P000010,278834,278879
P000010,295320,295380
P000010,299439,299490
P000010,332104,332146
P000010,337449,337502
P000010,341033,341098
P000010,343701,343743
P000010,353072,353138
P000010,361642,361678
P000010,362700,362742
P000010,367414,367476
P000010,368743,368777
P000010,370674,370706
P000010,372463,372489
P000010,374180,374213
P000010,380182,380213
P000010,386882,386917
P000010,388841,388879
P000010,393490,393529
P000010,406895,406950
P000010,409520,409566
P000010,416621,416671
P000010,423204,423275
P000010,434850,434887
P000010,436740,436775
P000010,443406,443475
P000010,446247,446314
P000010,459039,459067
P000010,464100,464135
P000010,467601,467637
P000010,472180,472217
P000010,476449,476477
P000010,479107,479140
P000010,482776,482803
P000010,486561,486603
P000010,489873,489914
P000010,492315,492351
P000010,495463,495534
P000010,499852,499883
P000010,502673,502698
P000010,506373,506408
P000010,512553,512580
P000010,518645,518708
P000010,525356,525381
P000010,534082,534105
P000010,543790,543830
P000010,549295,549353
P000010,553705,553743
P000010,564185,564228
P000010,570923,570990
P000010,579764,579807
P000010,583710,583843
P000010,583845,583904
P000010,583906,583930
P000011,245,262
P000011,4880,4994
P000011,37774,37880
P000011,66669,66759
P000011,74437,74573
P000011,81199,81277
P000011,97247,97341
P000011,109848,109959
P000011,118537,118617
P000011,122549,122622
P000011,129341,129428
P000011,136016,136074
P000011,140946,141053
P000011,148590,148739
P000011,175417,175492
P000011,180009,180095
P000011,184994,185055
P000011,190497,190519
P000011,193459,193528
P000011,197381,197435
P000011,203013,203136
P000011,208377,208458
P000011,212927,213009
P000011,215210,215318
P000011,219744,219843
P000011,224445,224518
P000011,227581,227670
P000011,232384,232459
P000011,235152,235227
P000011,239359,239429
P000011,243969,244042
P000011,251453,251537
P000011,256463,256544
P000011,269571,269666
P000011,287355,287447
P000011,298408,298498
P000011,302699,302753
P000011,305725,305847
P000011,310904,310999
P000011,316611,316766
P000011,338284,338377
P000011,341675,341804
P000011,345922,346034
P000011,349796,349921
P000011,353785,353912
P000011,358051,358137
P000011,362259,362360
P000011,376943,376976
P000011,382010,382092
P000011,384810,384907
P000011,402928,402984
P000011,405125,405223
P000011,409750,409861
P000011,420180,420294
P000011,420296,420351
P000011,420353,420368
P000011,426442,426556
P000011,431810,431922
P000011,447277,447384
P000011,453808,453949
P000011,457046,457128
P000011,467041,467161
P000011,475098,475233
P000011,483940,484014
P000011,486055,486150
P000011,501125,501237
P000011,505063,505181
P000011,509879,509966
P000011,518587,518695
P000011,535455,535518
P000011,537038,537105
P000011,540872,540950
P000011,546489,546547
P000011,574143,574239
P000011,581248,581320
P000011,583714,583777
P000011,586189,586288
P000011,587471,587570
P000011,593085,593119
P000011,595348,595435
P000011,651552,651623
P000013,3009,3069
P000013,31024,31073
P000015,34,116
P000015,751,761
P000015,7227,7238
P000015,11969,11980
P000015,17801,17811
P000015,25515,25524
P000015,29635,29646
P000015,35569,35580
P000015,41310,41322
P000015,46581,46591
P000015,55931,55941
P000015,58543,58558
P000015,65436,65451
P000015,68423,68438
P000015,73008,73022
P000015,74885,74898
P000015,89280,89295
P000015,92911,92926
P000015,94923,94939
P000015,96595,96609
P000015,101086,101098
P000015,106183,106198
P000015,108301,108316
P000016,22792,22910
P000016,24965,25017
P000016,26187,26236
P000016,29082,29128
P000016,31252,31286
P000016,33868,33964
P000016,35076,35142
P000016,36970,37029
P000016,40177,40206
P000016,41430,41467
P000016,43348,43390
P000016,45229,45298
P000016,46523,46562
P000016,50832,50876
P000016,52075,52112
P000016,54850,54887
P000016,56273,56354
P000016,58752,58794
P000016,61584,61626
P000016,63041,63112
P000016,64361,64403
P000016,66946,66981
P000016,69103,69133
P000016,72270,72333
P000016,75284,75319
P000016,78463,78526
P000016,81468,81525
P000016,83824,83876
P000016,86845,86877
P000016,88847,88875
P000016,91603,91638
P000016,94280,94325
P000016,97354,97432
P000016,99325,99381
P000016,101786,101821
P000016,103951,103988
P000016,105583,105627
P000016,107771,107813
P000016,109667,109703
P000016,111368,111407
P000016,113546,113582
P000016,116061,116143
P000016,118329,118371
P000016,120423,120485
P000016,122661,122712
P000016,124725,124772
P000016,126509,126569
P000016,128356,128402
P000016,131170,131205
P000016,133626,133694
P000016,134916,134950
P000016,137303,137373
P000016,140606,140664
P000016,142346,142423
P000016,146984,147050
P000016,153092,153161
P000016,176512,176601
P000016,202451,202527
P000016,208407,208491
P000016,211651,211699
P000016,211808,211883
P000016,226301,226379
P000016,230481,230530
P000016,249278,249358
P000016,252932,253022
P000018,159,266
P000020,62,79
P000021,6189,6239
P000021,20549,20596
P000021,110163,110197
P000021,159998,160045
P000021,256487,256574
P000022,4447,4541
P000022,6184,6273
P000022,9164,9207
P000022,19868,19936
P000022,19938,20038
P000022,32220,32267
P000022,65925,65986
P000022,106043,106094
P000022,137199,137271
P000022,163430,163477
P000022,195151,195184
P000022,218583,218671
P000023,130,212
P000027,150,228
P000027,6997,7098
P000028,15683,15754
P000028,480718,480825
P000029,1166,1229
P000029,122537,122628
P000030,198,215
P000030,4834,4948
P000030,37729,37800
P000030,37802,37923
P000030,68469,68603
P000030,103519,103627
P000030,115719,115837
P000030,126890,126968
P000030,141117,141232
P000030,159271,159369
P000030,185197,185335
P000030,192319,192447
P000030,211356,211429
P000030,220658,220761
P000030,261257,261411
P000030,346188,346267
P000030,373150,373212
P000030,381180,381234
P000030,393317,393449
P000032,85,125
P000033,156,259
P000034,159,176
P000034,4795,4909
P000034,37692,37760
P000034,380435,380456
P000034,381843,381965
P000034,472068,472089
P000034,484278,484347
P000034,484349,484448
P000036,163,222
P000036,9194,9261
P000036,18820,18860
P000036,47046,47102
P000036,68122,68148
P000036,73963,73991
P000036,94543,94583
P000036,102826,102867
P000036,107496,107534
P000036,128952,128995
P000036,135228,135272
P000036,165805,165870
P000036,217374,217451
P000036,227318,227389
P000036,272145,272203
P000036,290111,290184
P000036,348821,348890
P000036,356949,357032
P000036,360685,360767
P000036,372005,372132
P000036,402572,402638
P000036,414062,414126
P000036,429157,429247
P000036,442804,442837
P000036,447898,447939
P000036,493077,493108
P000036,505042,505202
P000036,521679,521723
P000037,308,325
P000037,4944,5058
P000037,56113,56177
P000037,119607,119643
P000037,127971,128015
P000037,140663,140711
P000037,166344,166446
P000037,308081,308141
P000037,308143,308225
P000037,443653,443701
P000037,448339,448493
P000037,579284,579462
P000037,686220,686419
P000037,892661,892764
P000040,127,201
P000044,65,97
P000044,12458,12493
P000044,24473,24507
P000044,46741,46779
P000044,63656,63685
P000044,70358,70388
P000044,85419,85461
P000044,98237,98284
P000044,111151,111194
P000044,128956,129002
P000044,163366,163403
P000044,180049,180095
P000044,203832,203868
P000045,127,206
P000046,65,82
P000046,62329,62361
P000046,106178,106214
P000046,131978,132012
P000046,140566,140599
P000046,149013,149042
P000046,157231,157276
P000046,165745,165776
P000046,192774,192811
P000046,204078,204119
P000046,213599,213634
P000046,229202,229248
P000046,234384,234420
P000046,243082,243117
P000046,248591,248622
P000047,80,139
P000047,141,151
P000047,5184,5195
P000047,13372,13383
P000047,17434,17444
P000047,23522,23531
P000047,36085,36096
P000047,51750,51761
P000047,60895,60907
P000047,82473,82483
P000047,101551,101561
P000048,2042,2108
P000048,522323,522396
P000051,3091,3184
P000051,6346,6377
P000051,13185,13240
P000051,52399,52418
P000051,69675,69696
P000052,73,117
P000053,122,215
P000053,217,304
P000054,185,202
P000054,4821,4935
P000054,37718,37795
P000054,37797,37931
P000055,108,151
P000055,47422,47502
P000055,159966,160019
P000055,227913,227964
P000056,175,185
P000056,1494,1523
P000061,145,238
P000062,104,185
P000062,187,262
P000067,96,145
P000067,147,160
P000067,36314,36360
P000067,36362,36375
P000067,68743,68792
P000067,68794,68820
P000067,233290,233362
P000068,62,79
P000070,176,207
P000070,61597,61625
P000070,212992,213037
P000070,213509,213542
P000070,292006,292036
P000070,292038,292117
P000070,345765,345828
P000070,345830,345888
P000071,326,343
P000071,4211,4233
P000071,12753,12835
P000071,87484,87500
P000071,89762,89830
P000071,152958,152990
P000071,185943,185987
P000071,188333,188419
P000071,229660,229709
P000071,232181,232227
P000072,170,306
P000074,118,134
P000074,2534,2610
P000076,132,211
P000078,63,80
P000078,493623,493686
P000079,212,272
P000079,1685,1726
P000079,3421,3561
P000079,5402,5470
P000079,92121,92196
P000079,156099,156154
P000079,213355,213414
P000079,302440,302516
P000079,306433,306504
P000079,309213,309265
P000079,312598,312723
P000079,315713,315840
P000079,317525,317544
P000080,104,166
P000080,3951,4013
P000080,68404,68507
P000080,159220,159231
P000080,161424,161436
P000080,229124,229218
P000080,230727,230741
P000080,231262,231277
P000080,232405,232420
P000080,234649,234663
P000080,235326,235339
P000080,236642,236657
P000080,237663,237678
P000080,238460,238476
P000080,240208,240222
P000080,240812,240826
P000080,242509,242528
P000080,243118,243137
P000080,244017,244036
P000080,244286,244304
P000080,245879,245896
P000080,246415,246434
P000080,246836,246855
P000080,247125,247145
P000080,248264,248282
P000080,249071,249087
P000080,249373,249392
P000080,250005,250029
P000080,251432,251590
P000080,316763,316875
P000080,359751,359852
P000084,91,135
P000084,21789,21859
P000084,66006,66039
P000084,119622,119660
P000085,155,272
P000089,220,237
P000089,4857,4971
P000089,37753,37921
P000089,37923,37996
P000089,478924,479063
P000089,526656,526741
P000091,225,394
P000091,396,483
P000091,484,567
P000091,569,650
P000091,652,738
P000094,145,162
P000094,3031,3115
P000094,141643,141734
P000094,196331,196349
P000095,96,153
P000095,155,221
P000097,191,330
P000098,129,194
P000099,117,191
P000099,846,863
P000099,235183,235191
P000100,153,256
P000106,14235,14281
P000106,14283,14333
P000106,16918,16955
P000106,20865,20903
P000106,28030,28065
P000106,36263,36292
P000106,43701,43756
P000106,48545,48578
P000106,50345,50385
P000106,52712,52754
P000106,58493,58523
P000106,60605,60650
P000106,66829,66858
P000106,70370,70419
P000106,76163,76231
P000106,83372,83406
P000106,83408,83467
P000106,83593,83621
P000106,87932,87953
P000106,93327,93344
P000106,96205,96223
P000106,97046,97072
P000106,99836,99858
P000106,103052,103089
P000106,106560,106603
P000106,113107,113132
P000106,115797,115815
P000106,121062,121090
P000106,122915,122928
P000106,122930,122952
P000106,124762,124798
P000106,132393,132425
P000106,141424,141453
P000106,154476,154516
P000106,162714,162744
P000106,164201,164221
P000106,165890,165912
P000106,167381,167405
P000106,172572,172592
P000106,173235,173279
P000106,175064,175090
P000106,176231,176281
P000106,176283,176322
P000106,200330,200354
P000106,210120,210143
P000106,215882,215927
P000106,230481,230502
P000107,170,288
P000108,83,100
P000108,1128,1153
P000108,3179,3231
P000108,5416,5470
P000108,7095,7132
P000108,9532,9556
P000108,10438,10461
P000108,11718,11746
P000108,15156,15193
P000108,16023,16079
P000108,29006,29060
P000108,32022,32054
P000108,33055,33088
P000108,36525,36555
P000108,37877,37898
P000108,40699,40736
P000108,41590,41642
P000108,45197,45251
P000108,48731,48774
P000108,49847,49908
P000108,52777,52804
P000108,57584,57612
P000108,58289,58331
P000108,65122,65170
P000108,66256,66310
P000108,68478,68522
P000108,72275,72327
P000108,74345,74386
P000108,78166,78208
P000108,79108,79138
P000108,83198,83252
P000108,87357,87384
P000108,88828,88854
P000108,89868,89889
P000108,92082,92103
P000108,93495,93536
P000108,95409,95469
P000108,95950,95973
P000108,101030,101077
P000108,105129,105167
P000108,106758,106800
P000108,108063,108114
P000108,109704,109734
P000108,117114,117146
P000108,122378,122414
P000108,130085,130116
P000108,130590,130612
P000108,137417,137446
P000108,141379,141422
P000108,154354,154405
P000108,173194,173228
P000108,174220,174257
P000108,184012,184058
P000108,187928,187979
P000109,132,197
P000110,74,146
P000110,7743,7780
P000110,13295,13337
P000110,41423,41466
P000110,68099,68137
P000110,76965,76989
P000110,81526,81554
P000110,90972,91001
P000111,46,213
P000111,2065,2099
P000112,74,110
P000112,48230,48288
P000114,1786,1874
P000115,116,132
P000115,1750,1815
P000115,108075,108153
P000116,82,115
P000116,7791,7865
P000118,97,154
P000118,20592,20650
P000118,34838,34892
P000118,57256,57329
P000119,136,238
P000119,240,260
P000119,3595,3645
P000119,93525,93590
P000119,93592,93630
P000119,339755,339812
P000119,399152,399196
P000119,591267,591276
P000123,7927,8074
P000124,146,240
P000125,133,228
P000126,4084,4203
P000126,24189,24287
P000126,62676,62782
P000127,515,582
P000127,16787,16878
P000127,68484,68579
P000127,84944,84995
P000127,97984,98114
P000127,112646,112708
